,name,breed,gender,age,size,province,can_travel,urgent_adoption,needs_vet_care,is_vaccinated,is_dewormed,is_healthy,is_sterilized,is_identified,has_microchip,has_passport,good_with_children,good_with_cats,good_with_dogs,is_affectionate,is_hyperactive,is_fearful,is_sociable,is_calm,is_sedentary,description_1,description_2,img_url,info_url
8619,GORDO,MESTIZO MALLINOIS,Macho,2.0,Grande,Madrid,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,"***GORDO .... en adopción! GORDO es un mestizo de 2 años , tamaño grande ( posible mix de mallinois-mastín), muy activo y juguetón GORDO es un perro muy observador: no se le escapa nada ni nadie de los que pasa cerca de su chenil GORDO busca un hogar Quieres dárselo?? ********CONTACTO mail: amigoscipamadrid@outlook.es *******DONATIVOS **CUENTA BANCARIA Cuenta para donativos (Titular Amigos Cipa Madrid) ES50 0073 0100 5905 0531 3539 **BIZUM - ONG o Enviar donación CÓDIGO ONG 04593 - Si no aparece opción ONG (depende entidad bancaria). Indicar este número +099 999999904593 **TEAMING Ayúdales desde solo 1 euro al mes Teaming: https://www.teaming.net/amigoscipamadrid **PAYPAL: amigoscipamadrid@outlook.es #madrid #animal #animales #perro #adopta #adopción #protectora #sos #ayuda #cipa #perrera #abandono #hogar #mestizo #conejo #stopabandonos #humor #nocompresadopta #estoyconthai #stopleyppp #salvaunavida #gato #mismosperrosmismaley #adoptaunadulto #adoptaunmestizo #adoptaunppp #familia","***GORDO .... en adopción! GORDO es un mestizo de 2 años , tamaño grande ( posible mix de mallinois-mastín), muy activo y juguetón GORDO es un perro muy observador: no se le escapa nada ni nadie de los que pasa cerca de su chenil GORDO busca un hogar Quieres dárselo?? ********CONTACTO mail: amigoscipamadrid@outlook.es *******DONATIVOS **CUENTA BANCARIA Cuenta para donativos (Titular Amigos Cipa Madrid) ES50 0073 0100 5905 0531 3539 **BIZUM - ONG o Enviar donación CÓDIGO ONG 04593 - Si no aparece opción ONG (depende entidad bancaria). Indicar este número +099 999999904593 **TEAMING Ayúdales desde solo 1 euro al mes Teaming: https://www.teaming.net/amigoscipamadrid **PAYPAL: amigoscipamadrid@outlook.es #madrid #animal #animales #perro #adopta #adopción #protectora #sos #ayuda #cipa #perrera #abandono #hogar #mestizo #conejo #stopabandonos #humor #nocompresadopta #estoyconthai #stopleyppp #salvaunavida #gato #mismosperrosmismaley #adoptaunadulto #adoptaunmestizo #adoptaunppp #familia",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20240921-140320-67876dc6607ac259666083.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/gordo+/8619
8620,KUKY,MESTIZO PASTOR,Macho,9.0,Grande,Madrid,False,True,False,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,"***KUKY ....abuelete en adopción! KUKY es nuestro perro más mayor . Es un mix de pastor de 9 años que tiene más nobleza que de tamaño KUKY llegó procedente de un desahucio y no llega nada bien el estar entre rejas. KUKY es completamente feliz cuando ve que te paras ante su chenil porque sabe que eso significa paseo, atención y, con suerte, alguna salchicha. KUKY es un buenazo que atiende bien a las órdenes y pasea muy bien de la correa. Un perro ejemplar Un perro ejemplar al que la edad y el tamaño le dificultarán el ser adoptado pero estamos convencidos que hay personas que miran más allá , personas que miran con el corazón Eres tú?? ********CONTACTO mail: amigoscipamadrid@outlook.es *******DONATIVOS **CUENTA BANCARIA Cuenta para donativos (Titular Amigos Cipa Madrid) ES50 0073 0100 5905 0531 3539 **BIZUM - ONG o Enviar donación CÓDIGO ONG 04593 - Si no aparece opción ONG (depende entidad bancaria). Indicar este número +099 999999904593 **TEAMING Ayúdales desde solo 1 euro al mes Teaming: https://www.teaming.net/amigoscipamadrid **PAYPAL: amigoscipamadrid@outlook.es **CORAL","***KUKY ....abuelete en adopción! KUKY es nuestro perro más mayor . Es un mix de pastor de 9 años que tiene más nobleza que de tamaño KUKY llegó procedente de un desahucio y no llega nada bien el estar entre rejas. KUKY es completamente feliz cuando ve que te paras ante su chenil porque sabe que eso significa paseo, atención y, con suerte, alguna salchicha. KUKY es un buenazo que atiende bien a las órdenes y pasea muy bien de la correa. Un perro ejemplar Un perro ejemplar al que la edad y el tamaño le dificultarán el ser adoptado pero estamos convencidos que hay personas que miran más allá , personas que miran con el corazón Eres tú?? ********CONTACTO mail: amigoscipamadrid@outlook.es *******DONATIVOS **CUENTA BANCARIA Cuenta para donativos (Titular Amigos Cipa Madrid) ES50 0073 0100 5905 0531 3539 **BIZUM - ONG o Enviar donación CÓDIGO ONG 04593 - Si no aparece opción ONG (depende entidad bancaria). Indicar este número +099 999999904593 **TEAMING Ayúdales desde solo 1 euro al mes Teaming: https://www.teaming.net/amigoscipamadrid **PAYPAL: amigoscipamadrid@outlook.es **CORAL",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1000139626-67876f6dd1059459049862.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/kuky/8620
864,Trufa,mestiza,Hembra,2.0,Mediano,Málaga,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,Dejada en una caja de cartón con mes y medio junto a su hermana nutella aún con nosotros y Toffie ya adoptada,"Peque medianota bastante tímida al principio y necesitada de familia con experiencia en perros con miedo y paciencia, es un amor cuando coge confianza pero necesita adaptación a ciudad y otros perros que no conoce. Ella vive en manada de 20 perros y no tiene problemas pero los cambios le cuestan.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-03-23-at-17-44-23-1-661d7d555055e537378602.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/hembra/trufa+/864
8640,CAPITAN,Mastín,Macho,7.0,Gigante,Madrid,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,,"Capi, para los amigos, es un grandullón tierno y alegre. Le encantan las chuches, los paseos, las caricias, las risas y los abrazos de oso. Es limpio y cuidadoso. Busca familia juguetona y risueña.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-6787c86ecb5e8208843312.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/capitan/8640
8648,SAMARA,Galgo,Hembra,0.92,Mediano,Madrid,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,"Ésta preciosidad es Samara, forma parte de una camada que han llegado a nuestra protectora porque su dueño ha fallecido junto a otros galgos más. Samara es alegre, muy simpática, un poco desconfiada al principio, pero después de conocerte es cariñosa y muy dulce. Es muy sociable con otros perros y con la correa está acostumbrandose poco a poco a pasear. Tiene unos 6 meses. Está en un pueblo de Ciudad Real. Se entrega con todo el protocolo de adopción. (Chip, pasaporte, vacunas al dia, desparasitada, esterilizada, con sus analíticas hechas de enfermedades y contrato de adopción). 📧 Contacto: ciudadanimal@gmail.com","Ésta preciosidad es Samara, forma parte de una camada que han llegado a nuestra protectora porque su dueño ha fallecido junto a otros galgos más. Samara es alegre, muy simpática, un poco desconfiada al principio, pero después de conocerte es cariñosa y muy dulce. Es muy sociable con otros perros y con la correa está acostumbrandose poco a poco a pasear. Tiene unos 6 meses. Está en un pueblo de Ciudad Real. Se entrega con todo el protocolo de adopción. (Chip, pasaporte, vacunas al dia, desparasitada, esterilizada, con sus analíticas hechas de enfermedades y contrato de adopción). 📧 Contacto: ciudadanimal@gmail.com",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/samara02-678803e07c718317633099.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/samara/8648
8649,ELISEO,Galgo,Macho,0.92,Mediano,Madrid,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,"Hoy vamos con otro guapetón, un cachorrete al que hemos llamado Eliseo, súper cariñoso, muy dulce, activo como son los cachorros, muy alegre y divertido. Sociable con todos los perros y con la correa está aprendiendo a caminar ahora. Tiene seis meses.","Hoy vamos con otro guapetón, un cachorrete al que hemos llamado Eliseo, súper cariñoso, muy dulce, activo como son los cachorros, muy alegre y divertido. Sociable con todos los perros y con la correa está aprendiendo a caminar ahora. Tiene seis meses.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/eliseo03-678804e8814fa528181054.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/eliseo/8649
8653,JAVI,mix,Macho,3.0,Pequeño,Málaga,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,fue abandonado en el refugio con un mes.,"nervioso, juguetón, alegre, con mucha energía. Perro para persona que realiza deporte o tiene vida activa, devuelve en cariño toda esa energía.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/6-6788d5d187182745796448.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/macho/javi+/8653
8655,SIERRA,mix,Hembra,4.0,Mediano,Málaga,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,nació en el refugio hija de ESPE.,CARIÑOSA JUGUETONA ACTIVA,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/8-pag-14-foto-6788d8e051c6c122367544.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/hembra/sierra+/8655
8676,LEGOLAS,Galgo,Macho,2.0,Grande,Barcelona,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,"Legolas, si es precioso por fuera aún lo es más por dentro. Es además de guapo, súper super cariñoso, muy simpático, nada de miedos, muy sociable con todos los perros en el refugio y en la calle va muy bien con la correa. Tiene año y medio. No testado con gatos. Consúltanos si puedes adoptarle en tu provincia en ciudadanimal@gmail.com","Legolas, si es precioso por fuera aún lo es más por dentro. Es además de guapo, súper super cariñoso, muy simpático, nada de miedos, muy sociable con todos los perros en el refugio y en la calle va muy bien con la correa. Tiene año y medio. No testado con gatos. Consúltanos si puedes adoptarle en tu provincia en ciudadanimal@gmail.com",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/lego02-678932c51498e342331833.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/barcelona/perro/macho/legolas/8676
868,Tj,Chihuahua,Macho,12.0,Enano,Málaga,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,Viene de una particular que lo trataba como un peluche,"Tj es un chihuahua al que han tratado como un bebé toda la vida y jamás han puesto límites, por lo que necesita una familia que no lo trate así ya que necesita actividad, cariño a la vez que límites y tenga experiencia con la raza. Se lleva bien con perros pero no es aconsejable con niños porque la mayoría agobian a los perros y eso no lo tolera él. Es muy cariñoso cuando coge confianza pero necesita su espacio.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-03-23-at-17-44-33-2-661d815d9df98219525212.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/macho/tj/868
869,Bambino,Pitbull,Macho,9.0,Grande,Málaga,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,Vino de otra protectora,"Bambino lleva con nosotros desde que tenía 1 año y tiene ya sobre 8. Es un perro que su primer año no fue nada fácil y eso ha marcado su vida. Ha llegado a vivir en manada pero su familia ideal es sin perros, gatos ni niños pequeños. No es agresivo ni mucho menos pero necesita tiempo, paciencia y una familia que le recompense por llevar toda la vida entre rejas. En Málaga ofrezco adiestramiento gratuito a quien lo adopte.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-01-20-at-19-31-08-661d82caeae1d583904933.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/macho/bambino/869
8704,Pluto,Mestizo de bodeguero,Macho,2.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,"Pluto entró derrepente a una peluquería, después de dar una vuelta por el local se tumbó a dormir. Nadie lo reclamó, no sabemos de dónde viene. Pero sí estamos seguros de que le hacía mucha falta descansar bien y recibir cuidados. Es un perro activo y muy simpático, le encanta socializar con otros perros y en casa se echa largas siestas en el sofá. Se adaptó enseguida a la vida con su familia de acogida, no tiene problema para vivir en piso y también lleva genial la convivencia con otros perros. Con gatos no ha convivido, pero en la calle los ignora por completo así que pensamos que puede ir bien!","Pluto es un perro de 12kg cariñoso y divertido, con muchísimas ganas de tener un hogar definitivo! Vive en un piso en acogida, con otros dos perros, y se porta muy bien.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/screenshot-20250117-162613-whatsapp-678a7806a7938144123053.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/pluto+/8704
8706,TRIANA,Cruce de braco y labrador,Hembra,2003.0,Mediano,Granada,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"Nos contaron que Triana llevaba toda su vida en la calle pariendo sin parar. Cuando nos enteramos tenía cachorros de varios meses con ella. Ella estaba desnutrida. Tras recuperarse fue adoptada, pero un año después de vivir con una familia vuelve a estar en adopción. Busca una familia que sea más compatible, que pueda darle más actividad, es una perra que disfruta de la naturaleza.","A Triana le encanta correr y jugar con otros perros, es muy feliz cuando va al campo. Es sumisa, cariñosa, alegre. En casa se porta muy bien, no rompe nada, ni ladra. Hace sus cosas siempre fuera.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/a-17271690652931-678a8c7d24fd6348327676.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/granada/perro/hembra/triana+/8706
871,Lola,mstizo,Hembra,4.0,Mediano,Málaga,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,Rescatada de un zulo entre excrementos y pises. Su hermana fue rescatada con parvo y ella ni lo padeció,"Lola es una mestiza de podenco medianota, muy tímida al principio pero muy juguetona, cariñosa y sociable cuando coge confianza. Necesita una familia que le de la confianza que necesita y tenga la paciencia necesaria para ayudar a una perra maltratada. Es joven por lo que es bastante activa y otro perro sociable que ya estuviera en la familia la ayudaría a adaptarse",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-03-25-at-19-43-18-661e0b85567e3272205278.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/hembra/lola+/871
8712,ELMA,Mestiza,Hembra,5.0,Mediano,Madrid,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,"ELMA tenía una familia, vivía con una persona, pero esta enfermó y ella terminó en el refugio... Allí está desde hace algún tiempo y, a pesar de ello, ella siempre nos mostró un carácter maravilloso, y es que ELMA es una perra muy cariñosa, a la que le encanta estar con personas y disfruta mucho cada momento que pasas con ella. Es una perra buenaza y agradecida que echa mucho de menos el calor de un hogar y la compañía de una familia. Es de tamaño mediano-pequeño, pesa unos 12 kgs. Se adopta desparasitada, chipada, vacunada y castrada. Cuando la rescatamos dio positivo en leishmania aunque no tenía ningún órgano afectado. Ahora sus analíticas son normales y no necesita ningún tratamiento. Está en Córdoba, que es donde fue rescatada, pero busca adopción en otras provincias para tener más oportunidades. En caso de adopción puede viajar porque los adoptantes se desplacen o porque una empresa especializada realice el traslado.","Perra encantadora, sociable y cariñosa",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/fb0d15ed2a5200f6e5f1b88dcddb443278d6236e-678ab9724f5f5909959794.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/elma/8712
873,Floppy,mestizo border collie,Macho,5.0,Mediano,Málaga,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,Vino de la guerra de Ucrania rescatado de una granja entre bombardeos,"Floppy fue rescatado de la guerra de Ucrania al comienzo de ésta, es un cruce de border collie encontrado en una granja solo entre bombardeos. Vino con mucha ansiedad y ahora es un perro enérgico, cariñoso pero también necesitado de su espacio, juguetón, sociable y muy muy activo. Necesita ua familia activa con experiencia en perros tipo border collie y que sean cariñosos pero también sepan educarle, Adiestramiento gratuito para quien le adopte.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2023-12-03-at-19-53-56-661e0f2ee4000942479579.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/macho/floppy+/873
8735,LINA,EUROPEO,Hembra,10.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,Desde 2021 en la perrera esperando un hogar.,"Muy buena, sociable y tranquila",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/74e5a14d-4eeb-427e-af99-3fb7311882d3-678c289de8124026876699.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/lina+/8735
875,Oreo,podenco,Macho,10.0,Mediano,Málaga,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,Fue devuelto de una familia,"Oreo es un podenco de 10 años, cariñoso, activo, juguetón y necesitado de una familia activa y con ganas de vivir aventuras junto a él.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-01-30-at-19-35-43-661e9e5545d72520215086.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/m%C3%A1laga/perro/macho/oreo+/875
8750,HARO,Podenco,Macho,4.0,Mediano,Córdoba,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,"A este pequeño lo ha cedido su dueño, por no poder seguir cuidándolo. Es un buen perro, cariñoso, sociable y se merece una familia de verdad, que no abandone por nada del mundo y lo adore toda su vida. Si quieres adoptar, apadrinar o acoger a este bombón ponte en contacto con la protectora dejanhuella@gmail.com o contacta con nosotros en los teléfonos 608 53 69 79/ 633 26 17 87. Se encuentra en Montilla (Córdoba), pero se envía a cualquier provincia siempre que el transporte llegue a tu ciudad.","Sexo: macho Raza: podenco Fecha de Nacimiento: 15.3.2021 Peso: 12 kg Carácter: bueno, cariñoso, sociable",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250119-wa0006-678cc53018d02568705059.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/macho/haro/8750
8756,Iris,Podenco,Hembra,4.0,Mediano,Murcia,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,"Iris fue adoptada por una familia de Murcia que fue a recogerla a otra comunidad, pero fueron engañados sobre la compatibilidad de Iris con la vida en ciudad. Estos 3 años han intentado que se adapte pero sin éxito, por lo que han tomado la dura decisión de buscar para Iris un lugar en el que pueda ser feliz sin morirse de miedo al pisar la calle. Le dan miedo los ruidos, la sobreestimulación y los hombres (aunque puede coger confianza con ellos si le dan tiempo y espacio). Su reacción ante el miedo es bloquearse o intentar huir, por lo que pasea con un arnés de 3 puntos. Es una perrita cariñosísima cuando coge confianza, se lleva bien con niños (actualmente vive con dos. En casa se porta genial, tampoco tiene problema para quedarse sola. Es su sitio seguro y allí se siente cómoda, las dificultades las tiene en la calle Buscamos para ella una familia amable y cariñosa, que viva en un entorno tranquilo, para proporcionarle a Iris la seguridad y paz que necesita. Es realmente un amor de perrita.","Iris es una perrita de 12kg sensible y miedosa en entornos urbanos, pero se siente muy cómoda en zonas tranquilas como la huerta.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250105-wa0006-678d31be0d7e3515984101.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/iris+/8756
876,Nelson,Mastín,Macho,1.0,Grande,Madrid,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,"Nelson llegó al Refugio con mucho miedo de las personas pero gracias al compañero perruno de la jaula de al lado ha perdió todo los miedos, Nelson es un mastín de un año de un carácter extraordinario, muy sociable con perros sean machos o hembras, cariñoso y juguetón, tiene aún sus miedos hacia los humanos cuando son desconocidos, pero una caricia, un gesto de cariño y lo tienes conquistado, tiene una necesidad de cariño impresionante, es super juguetón y muy alegre, sólo es un cachorro con muchas ganas de ser feliz.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/S34zjzlc2392-677ac3e8521ec336268363.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/nelson/876
88,Tyson,Mestizo,Macho,3.0,Grande,Madrid,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,"Es muy bueno y sociable. Tyson es cruce de mastín. Es un Amor de animal, todo lo que tiene de grande lo tiene de bueno, tiene una necesidad de cariño enorme, nos angustia pensar que pase el resto de sus días en una jaula, se merece una oportunidad.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/JiMRuploads-2f8ae8ab74-c991-4caf-8b8c-9374ca2952f3-2fimg-20221124-wa0004-670c115fa0726268156222.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/tyson/88
8811,LOLA,PODENCO/BODEGUERO,Hembra,5.0,Pequeño,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,,"Lola es una perrita muy dulce y noble, nuestro mayor deseo sería encontrar a una familia que la quisiera de forma incondicional y le diera la oportunidad de empezar una bonita vida.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1737460167401-002-678f93d5b5276276682839.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/lola/8811
8812,BIMBA,PODENCO/BODEGUERO,Hembra,5.0,Pequeño,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,,"Es una perrita muy buena, se lleva fenomenal con perros, con las personas es un amor, super tierna, cariñosa y noble. La gusta disfrutar de la compañía y recibir muchos mimos.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1737463022629-678f97441f0d9042424032.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/bimba/8812
8813,LIA,MIX PITBULL,Hembra,2.0,Mediano,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,,"Lia es una mestiza de pitbull muy activa y nerviosa, sociable con personas, con perros de su tamaño genial con los pequeños es muy bruta. No es apta con gatos. El mejor hogar seria una casa con campo.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1737463868870-002-678f9988b4836837149811.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/lia/8813
8819,Almanzor,Cruzado Galgo,Macho,0.58,Mediano,Jaén,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,"Almanzory sus cuatros hermanos son los únicos cachorritos que quedaban por adoptar en la perrera de Albacete. Su madre entró a punto de parir en la perrera y tuvo a diez preciosos bebés que a día de hoy siguen buscando un hogar. Serán de tamaño mediano y todos son totalmente compatibles con perros, gatos y niños",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/imagen-de-whatsapp-2025-03-19-a-las-17-15-48-dc09477b-67dc4b7cc1a79509394192.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/ja%C3%A9n/perro/macho/almanzor/8819
8821,Teleno,Cruzado Galgo,Macho,0.58,Mediano,Jaén,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,"Teleno y sus cuatros hermanos son los únicos cachorritos que quedaban por adoptar en la perrera de Albacete. Su madre entró a punto de parir en la perrera y tuvo a diez preciosos bebés que a día de hoy siguen buscando un hogar. Serán de tamaño mediano y todos son totalmente compatibles con perros, gatos y niños",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/imagen-de-whatsapp-2025-03-19-a-las-17-21-54-1b41df63-67dc4b5fab9a0395840115.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/ja%C3%A9n/perro/macho/teleno/8821
8844,Baruk,Mestizo,Macho,1.0,Mediano,Vizcaya,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,"HISTORIA: Abandonado 💔 vive en un refugio ¡y ahora buscan una familia que les brinde el amor que merecen! 🏡💖 🏡💖. ¿Buscas un cachorro de tamaño mediano? 🐶 TAMAÑO: Pensamos que serán medianos (20 - 30 kg). Mestizos de Pitbull. Se necesitará licencia PPP EDAD/APROX: Un año 📍 Están en Bilbao Solo recogida, no enviamos. Se entregan con vacunas, chip, desparasitación interna y externa. ¡Podrán unirse a tu familia ! 🐕 💌 Si estás interesad@ en adoptalo, envíanos un mensaje privado. 🙏 Si no puedes adoptar, comparte esta publicación. Cada vez que compartes, les das una oportunidad de encontrar su familia para siempre. 🌟",Baruk es un cachorro feliz y jugueton.,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250331-120021-68060492d3df7810379155.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/vizcaya/perro/macho/baruk/8844
8857,BROSS,BRACO ALEMAN,Macho,4.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,"BROSS encantador Braco Alemán, macho, nacido en noviembre de 2020, tamaño mediano, es un perro muy, muy cariñoso, que necesita una familia que le de mucho afecto y buenos paseos donde soltar la energía que tiene. Siempre esta contento y encantado de recibir un mimo. Se convertirá en la alegría de cualquier familia que le incorpore a su hogar para siempre.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prtd-6790f8392a641964044849.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/bross/8857
8858,BALOO,MESTIZO,Macho,0.42,Grande,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,"BALOO, macho, 15 meses (nacido en septiembre 2023), ¡¡espectacular!!. Es un perro grande, noble, cariñoso, juguetón, divertido, en un momento perfecto para educarlo y que se adapte a un nuevo y definitivo hogar. Ven a conocerlo…te sorprenderá!",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prtd-6790f8d8e6472067468532.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/baloo/8858
8861,FRANCIS,GALGA,Hembra,5.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,,"Es una galga maravillosa, es muy tranquila y suave, es tierna, muy sociable con perros, adora a los humanos, va muy bien con correa",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/francis-madero-680b46ac2ce4a835628526.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/francis/8861
8889,GUS,CRUCE AMERICAN Y BOXER,Macho,2.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,Lleva un año en la perrera y merece ya un hogar. Fue requisado a su anterior propietario por tenerlo en malas condiciones,,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-3082-67923bae43708894422107.png,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/gus+/8889
889,Fanny,MESTIZA DE SCHNAUZER,Hembra,1.0,Mediano,Murcia,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1713466347039-662172c199762858113249.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/fanny+/889
